형태소,품사,분류,카운트
",",Punctuation,"152,아니 진짜 선미 몸매 대박.. 진짜 워너비다ㅠㅠ",1
",",Punctuation,"153,sunmi is 🔥🔥🔥",1
",",Punctuation,"154,구찌 짱❤️❤️진짜 너무 이쁘다 선미언니 ㅠㅠㅠ❤️",1
",",Punctuation,"156,진짜 너무좋아 언니 최고ㅜㅜㅜ",1
",",Punctuation,"158,선미 허리 실화인가... 내가 뭘본거지..",1
",",Punctuation,"159,미쳤다 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
",",Punctuation,"16,마스크 안끼던 시절이 그립다...",1
",",Punctuation,"160,14:41 라이언 튜브 시강",1
",",Punctuation,"161,언니 속바지ㅜㅠㅠㅠㅠㅠ",1
",",Punctuation,"162,So people are complaining about Sunmi's sexiness but then start fangirling over her male back up dancers? Doubt standards at the best",1
",",Punctuation,"163,진짜 존나 프로다",1
",",Punctuation,"164,Her tan male backup dancer is perfect and so sexy!!!",1
",",Punctuation,"166,11:43 선미 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시방 머시여 하는ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
",",Punctuation,"167,10:25 ~ 10:35 콩콩 아장아장 폴짝폴짝 거리는거 귀여워",1
",",Punctuation,"168,헤 .. 선미 왜이렇게 말랐어 ..",1
",",Punctuation,"169,That Gucci bathing suit looks super bomb on my queen! 👑",1
",",Punctuation,"17,구리빛댄서분 찾는 분 많이 계시네요.차현승 댄서님이십니다ㅠㅠ 내 사랑 ㅠㅠ",1
",",Punctuation,"170,벡댄ㅅ서 존나 잘생겼ㅇ",1
",",Punctuation,"173,레전드 영상",1
",",Punctuation,"174,12:17 와 .. 웃으시는거 존잘 ..😭❤️❤️",1
",",Punctuation,"175,""the dancers are hot, especially the male dancer with tanned skin and tatoo =))""",1
",",Punctuation,"176,이렇게 살면 살맛나겠다",1
",",Punctuation,"177,살고싶어졌어요",1
",",Punctuation,"179,The guys dark skin looks Sexyhaha",1
",",Punctuation,"18,11:40 여관중들 함성에 개놀람 이유: 백댄서 윗통까고등장",1
",",Punctuation,"180,The guy with dark green hanky hahaha his so cute and the way smile 😂😂😂",1
",",Punctuation,"181,""Submit is actually my fav Korean soloist, I always vote for her.""",1
",",Punctuation,"182,진짜 밝은 기운을 주는 사람",1
",",Punctuation,"183,17:40",1
",",Punctuation,"184,She's so beautiful ❤️❤️❤️",1
",",Punctuation,"185,선미 너므 예쁘다ㅠㅠㅠㅠ",1
",",Punctuation,"186,19:20 이거보고 오늘부터 운동시작합니다 매일보러 오겠습니다",1
",",Punctuation,"187,뭘계속빼 ㅋㅋㅋ 넘 귀여워~~~",1
",",Punctuation,"188,17:38",1
",",Punctuation,"189,올타임레전드네. 이제 모든 아이돌은 선미미만잡이다.",1
",",Punctuation,"18:00 , 18:02 , 18:27 the guy with green handkerchief is so cute and also his smile😍 he looks like an idol❤️❤️",2
",",Punctuation,"19,""I stan Sunmi, but the male dancer with that sexy tan skin and sexy tattoo take away my not so undivided attention.""",1
",",Punctuation,"190,Bless them back up dancers 😩‼️",1
",",Punctuation,"191,18:02 that SMILE 🤧🧡",1
",",Punctuation,"192,falling in love with Sunmi 😭😭",1
",",Punctuation,"193,선미 개예뻐 ㅠㅠ❤😍",1
",",Punctuation,"194,와 남자 백댄서들 진짜 넘 잘생겼다ㅠㅠㅠ 선미님은 어떻게 남녀 구분안하고 이렇게 눈호강을 시켜주실까..",1
",",Punctuation,"195,완전 스프라이트 샤워처럼 시원하다ㅠㅠ 언니 멋져여ㅠㅠ",1
",",Punctuation,"196,행사비주고 이렇게 공연해주믄 돈이안아깝거따",1
",",Punctuation,"197,선미도 넘 예쁘고 아니 구릿빛 댄서분 무슨일이야..ㅜㅠㅠ 심장터지것어",1
",",Punctuation,"199,옷에 구찌 겁나 커ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
",",Punctuation,"19:02 damn those hands. Im honestly not gonna be surprised if they're dating or smth, cause the chemistry sis, she's insane",2
",",Punctuation,"19:02 did you see that when he grabbed her hand, her whole hand fit in just his fingers?",1
",",Punctuation,"2,얼굴에 대놓고 뿌리는 사람들은 무슨 개념이냐;",1
",",Punctuation,"20,""19:02 damn those hands. Im honestly not gonna be surprised if they're dating or smth, cause the chemistry sis, she's insane""",2
",",Punctuation,"200,Im so gay for the two girl back up dancer with red and orange handkerchief",1
",",Punctuation,"201,댄서분들도 좋은데 나는 선미밖에 안보인다ㅠㅠㅠㅠㅠㅠㅠ 세상에서 제일예븜",1
",",Punctuation,"202,백댄서.............🧡",1
",",Punctuation,"203,아 존나 섹시해♡♡",1
",",Punctuation,"204,미쳤다...",1
",",Punctuation,"205,진짜 너무 예쁜데 너무 마르셔서 걱정도 되네요..",1
",",Punctuation,"206,선미씨 이영상 몇백번봤는데 진짜 너무힘들때마다 봤는데 오늘은 진짜 실제로 보고싶네요...",1
",",Punctuation,"208,선미 보러왓는데 왜 형만 보이는거야..",1
",",Punctuation,"21,can sunmi and hyuna collab bcs im willing 2 be gay foR THEM!!!?!?!!!",1
",",Punctuation,"210,댄서 사랑해요!!왁",1
",",Punctuation,"211,선미님 너무 말르셨으ㅠㅠ",1
",",Punctuation,"212,12:03 😍😍❤️",1
",",Punctuation,"213,진짜 댓글 중에 타인의 반짝이는 인생을 본 것 같다는데 진짜 그런 것 같음.. 너무 그냥 카메라도 깨끗하고 아름답게 보인다",1
",",Punctuation,"214,녀ㅜ뮤ㅓㅎ로촤나퓨낭ㅍ알나유여ㅔㅠ 오양ㅍ유?",1
",",Punctuation,"215,피부가 구리빛 이신 팔에 문신 하신분 진짜 멋지심😍💕",1
",",Punctuation,"216,14:09 he proper checked her out when she walked passed",1
",",Punctuation,"217,남자들 옷 벗은거봐......ㅎㅎ😊😊",1
",",Punctuation,"218,진짜 너무 에버",1
",",Punctuation,"219,태닝한 남자 밖에 안보이네 역시 운동을 해야해...",1
",",Punctuation,"22,늘 궁금했던건데 매년 저 행사에서 사용하는 마이크는 워터프루프임?",1
",",Punctuation,"220,뼈 밖에없다ㅠㅠ 안쓰러",1
",",Punctuation,"221,역시 사람은 자신감 포인트 잘 잡으면 성공해. 옳고 그른것 따지지 않고 남이 좋아하는거 몸 던져서 즐겁게 해주면... 행복한지는 모르겠지만",1
",",Punctuation,"222,13:36 쩔어",1
",",Punctuation,"223,진짜 이 직캠의 화질은...... ㄷㄷㄷ",1
",",Punctuation,"224,ㅜㅜ코로나땜에 이젠 이런 것도 못하네",1
",",Punctuation,"225,선미보러왔다가 오빠들에 치이고간다",1
",",Punctuation,"226,6:20 i died",1
",",Punctuation,"227,omg...soo thin!! She eating??",1
",",Punctuation,"228,너무너무 예쁘다 ~♡️♡️",1
",",Punctuation,"229,바닥..무릎아프게띠ㅜㅜ",1
",",Punctuation,"23,18:25 댄서분 웃는거 서인국 닮음....",1
",",Punctuation,"230,My left eye for sunmi the right one is on the tanned skin guy sorry i cant help but look 😭💕",1
",",Punctuation,"231,Literally the whole time the guys were following her around not knowing where she was going to stop so they could dance 🤣🤣🤣🤣",1
",",Punctuation,"232,물뿌리면 위험한거 아닌가 저러다 자빠지면 뒤질수도 잇음 ㅇㅇ",1
",",Punctuation,"233,헐 ..... 우유같다",1
",",Punctuation,"234,Im so happy she gain more weight",1
",",Punctuation,"235,ほぉっせぇですよ！",1
",",Punctuation,"236,that man is so fine",1
",",Punctuation,"237,솔찍히 선미가 현아보다 100배 섹시하다. 목소리도.",1
",",Punctuation,"238,구찌옷 수영복임 속옷 ㄴㄴ",1
",",Punctuation,"239,멋있다 진짜!!!!!!!",1
",",Punctuation,"24,This video is high quality bisexual culture",1
",",Punctuation,"241,왜 아침부터 이걸 봐서... ㅠㅠ 출근해야 하는데...",1
",",Punctuation,"242,씨바아ㅏㅏㅏㅏ백댄서 미쳤나아ㅏㅏ선미도 미쳤나아ㅏㅏㅏ다들 미쳤다고오오오 니들땜에 심장 멈춰서 응급실 갖다고오오 돈 깨졌어ㅓㅓㅓ",1
",",Punctuation,"243,썸네일 제발 바꿔주세요 조회소 어그로 ;;",1
",",Punctuation,"244,I love JYP still let Sunmi perform her songs even she left JYPE.",1
",",Punctuation,"246,뭐야 잠만 무슨 허리가 제 허벅지네요...........",1
",",Punctuation,"247,17:37",1
",",Punctuation,"248,She should wear at least a safety short not just underwear..it almost see her world under 😜😜",1
",",Punctuation,"25,선미는 댄서들도 가수에 맞춰서 옷을 잘입는다.. 행사도 하나도 준비해서 오는 느낌이랄까ㅋㅋ",1
",",Punctuation,"250,짅자하얗다.. 거기는",1
",",Punctuation,"251,사랑해요 누나",1
",",Punctuation,"252,선미 다가졌네.. ㅠㅠ",1
",",Punctuation,"253,와 진짜 대박여신",1
",",Punctuation,"254,멋져요~",1
",",Punctuation,"255,18:27 에 웃으신 남자분때문에 내 심자우정지됨",1
",",Punctuation,"256,My eyes were focus on Sunmi on the first half of the vid but then when her male dancers suddenly come out shirtless.... Sunmi suddenly disappeared LMAAAOO",1
",",Punctuation,"257,아.. 예쁘다 선미",1
",",Punctuation,"258,걍 선미가 최고네......이거 보니 요즘 걸 그룹애들.........눈에 안차네........",1
",",Punctuation,"259,13:35 레게노",1
",",Punctuation,"26,19:11 댄서분...남주혁님느낌나",1
",",Punctuation,"260,선미 차현승댄서 넘 멋져요 반했어요",1
",",Punctuation,"261,OMG she's 43 kg",1
",",Punctuation,"262,バックダンサーもいい体すぎ💪💪💪💪",1
",",Punctuation,"263,다시보니 프듀 48 한승희 트레이너님 보이는것같아요!",1
",",Punctuation,"264,Male dancer so adorable 18:00",1
",",Punctuation,"265,Omg those back up dancers are hot!!!",1
",",Punctuation,"266,헐 저 앞에 계시는 남자백댄서 대박..웃는것봐 오져ㅜㅜㅜ",1
",",Punctuation,"267,영원한 원더걸 선미~~~~",1
",",Punctuation,"268,백댄서 분  여친있냐 혹시?",1
",",Punctuation,"269,좋아합니다♥",1
",",Punctuation,"270,선미 진짜 겁나 섹시하네",1
",",Punctuation,"271,넘나 조은것ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ",1
",",Punctuation,"273,8:42 이거 나만 안되는거야? 되게 유연하네",1
",",Punctuation,"274,흐어어엉ㅇ ㅠㅠㅠㅠ 24시간할때보면 초반에는 무릎 완전 하앴는데 빨개져있어욕 ㅠㅠㅠㅠㅠ얼마나 열심히하는거야 ㅠㅠㅠ 무릎 아플까봐 걱정된다 ㅠㅠ",1
",",Punctuation,"275,""OMG Sunmi is so skinny wtf?!!! they overworked her sm, pls she needs rest""",1
",",Punctuation,"276,선미님 위에의상 구찌반팔티를 나시로 만드신듯!!!",1
",",Punctuation,"277,레전드.......",1
",",Punctuation,"278,구리빛 피부에 문신하신분 근황이나 인스타 아시는 분 있나요😢",1
",",Punctuation,"279,와 저기서 춤추고 있으면 ㄹㅇ 기분 째질듯",1
",",Punctuation,"28,Am I the only one who feels some spark chemistry and tension between sunmi and that guy?",1
",",Punctuation,"280,선미야 고맙다..건강하게 있어줘..",1
",",Punctuation,"281,선미가하는 노래중에 보름달이 제일 좋아요💖",1
",",Punctuation,"282,18:01 that handsome man ghad 😍",1
",",Punctuation,"283,뒤에 댄서분들도 날씬한데 2:48 선미가 더앞에있는데 체구가 ㄷㄷ",1
",",Punctuation,"284,22:55",1
",",Punctuation,"285,Iconic performance",1
",",Punctuation,"286,i was gay for sunmi until right about @11:53 when the tan tatted back up dancer came on WITHOUT HIS MOTHERFREAKIN SHIRT. then i was without a doubt straight again. damn. he is one fine male specimen.",1
",",Punctuation,"287,물 존나 맞는데 양말 신고 있음ㅎㄷㄷ",1
",",Punctuation,"288,레전드ㄷㄷㄷㄷ",1
",",Punctuation,"29,14:00",1
",",Punctuation,"290,The smile of the back up dancer though 18:03",1
",",Punctuation,"291,레전드다............❤️",1
",",Punctuation,"292,진짜 너무 말랐다ㅠㅠ",1
",",Punctuation,"293,썸네일 진짜... 존나 어그로충이다",1
",",Punctuation,"294,카메라 뭘로 찍으신건지 알슈있을까요ㅠㅠ",1
",",Punctuation,"296,18:25 웃고 있는 댄서분쥬ㅠ이름 뭔가요",1
",",Punctuation,"297,2:40 7:19 12:25 13:18 13:30 17:40",1
",",Punctuation,"298,헉 개이쁨 ㄷㄷ",1
",",Punctuation,"299,That’s so HOT !!",1
",",Punctuation,"30,19:21 best 20 seconds",1
",",Punctuation,"300,내가 젖으면 오징어 되는데 선미는....진짜 존예다......",1
",",Punctuation,"301,태닝 백댄서분 남주혁+비",1
",",Punctuation,"302,뭔 댓글에 빽댄서 얘기 밖에 없누 ㅋㅋ 선미 춤인데 ㅋㅎㅋㅎㅋ",1
",",Punctuation,"303,チェヨンと同じ服着てる",1
",",Punctuation,"304,남자들은 멋잇다 ㅎㅎ",1
",",Punctuation,"306,One of the backup dancer look like a girl from the froup matilda",1
",",Punctuation,"307,오우 지져스 선미야 오우야 진짜 사랑한다 추앙한다",1
",",Punctuation,"308,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다",1
",",Punctuation,"309,what event was thisss",1
",",Punctuation,"31,""와 선미, 백댄서 몸매봐 가꿀려고 얼마나 노력했고 또 노력중일까""",1
",",Punctuation,"310,본인등판 보고 오신분",1
",",Punctuation,"312,숨이 턱턱 막힌다...",1
",",Punctuation,"313,17:38",1
",",Punctuation,"314,gaaawwwd......",1
",",Punctuation,"315,워터밤 개꿀잼",1
",",Punctuation,"316,I’m so lucky I’m a guy",1
",",Punctuation,"317,초콜릿복근 문신형 개멋있네",1
",",Punctuation,"318,5:58 저 스태프 머가 안된다는거임?",1
",",Punctuation,"319,너무 좋은 영상이에요.천국인줄",1
",",Punctuation,"32,her boy backup dancer is hot asf",1
",",Punctuation,"320,Sunmi ♥ love",1
",",Punctuation,"321,다이어트뽐뿌온다...",1
",",Punctuation,"322,백옥이네요",1
",",Punctuation,"323,13:19",1
",",Punctuation,"324,미친.. 바지 허리 남는거봐 미쳤다",1
",",Punctuation,"325,i love sunmi so much 💟",1
",",Punctuation,"326,와... 진짜 섹시하다... 섹상에나....",1
",",Punctuation,"327,현익 댄서님 좌표.. 진짜 미쳐버림  ....... 1:15   9:18   12:16  18:02  18:24",1
",",Punctuation,"328,The guy with the concrete abs and shoulder tattoo is suuuuch a zaddy",1
",",Punctuation,"329,7:00",1
",",Punctuation,"33,i want to be the dancers~~~",1
",",Punctuation,"330,THIS IS SO HOTTTTT WHY AM I NOT THEEEERE???!!!!!",1
",",Punctuation,"331,선미  너무 섹시해",1
",",Punctuation,"332,Im curious are those water or sprite?😂",1
",",Punctuation,"333,🔥🔥🔥",1
",",Punctuation,"334,차현승 데뷔해라....",1
",",Punctuation,"335,Deberían de hacer ese tipo de conciertos en Sinaloa aquí le rogamos a los 50° hahahahahaha",1
",",Punctuation,"336,17:55",1
",",Punctuation,"337,Is it just me or is she really drunk?",1
",",Punctuation,"338,I hope Sunmi and Hyuna collab",1
",",Punctuation,"339,선미 처음에 나올 때 뽀송뽀송했는데 점점 젖어가고 있음",1
",",Punctuation,"340,선미님너무매력적 너무좋아요",1
",",Punctuation,"341,아니 종나 이쁘다 언니.......",1
",",Punctuation,"342,What is the name of a male dancer?(Green cloth)",1
",",Punctuation,"343,16:16 싸...쌋다",1
",",Punctuation,"344,4k 보는방법이 궁금합니다 나무위키에 있다면 답글로 ㅇㅇ 해주세여",1
",",Punctuation,"345,마이크에서 손땟다폇다하는우리 선미언니 넘귀욤미",1
",",Punctuation,"346,QUEEEN SUNMI SLAYING",1
",",Punctuation,"347,선미 역시 최고다",1
",",Punctuation,"348,We all are just so thirsty... Omg",1
",",Punctuation,"349,17:38",1
",",Punctuation,"35,best backup dancers ever....",1
",",Punctuation,"350,선미랑 남자 백댄서분이랑 케미 개쩔어ㅠㅠ😊 진짜 선미언니는 보석이야💎",1
",",Punctuation,"351,all along i was looking to the cute dancer. im sorry sunmi i love you but i love his abs.",1
",",Punctuation,"352,몸매들 실화냐",1
",",Punctuation,"353,18:00 웃으시는거 개존잘이시다..... 진심 사귀고 싶음😍",1
",",Punctuation,"354,can't take my eyes off........sunmi.........so gorgeous and super sexy........my queen",1
",",Punctuation,"356,아니 말하는데 물 뿌리면 개빡칠듯",1
",",Punctuation,"357,내일부터진짜다이어트한다 라는마음을먹게해준다...^^",1
",",Punctuation,"358,16:15",1
",",Punctuation,"359,웬지 전설이 될거 같습니다...",1
",",Punctuation,"360,쇼 음악중심",1
",",Punctuation,"361,저거 립씽크 하는 거 맞죠?",1
",",Punctuation,"362,안녕 쟈기?💚",1
",",Punctuation,"364,يمه الاسمراني كتلني 🤤",1
",",Punctuation,"365,이쁘다",1
",",Punctuation,"366,1:14",1
",",Punctuation,"367,Looking pretty and hot as usual.",1
",",Punctuation,"368,17:40",1
",",Punctuation,"369,이거 무슨콘서트인가요? 워터파크라는거 같기도 하고 단독인가?몽가요",1
",",Punctuation,"37,Am I the only one staring at the tanned male dancer?! 😍",1
",",Punctuation,"370,Damn sexy girl 😮",1
",",Punctuation,"371,这是的多么想要才能这样",1
