형태소,품사,분류,카운트
&,Punctuation,What’s this group name&her name?,1
&,Punctuation,나의천국&Bass,1
',Punctuation,............... i'm gay.,1
',Punctuation,"1030,""Hmm... Honestly, I've just seen her.     ",1
',Punctuation,"1083,If they can't do anything else other than objectifying their body they won't be able to have loyal fans",2
',Punctuation,"1147,Thank god TWICE doesn't have to resort to this.",1
',Punctuation,"1148,""People say it's a double standard with girls dancing sexually and guys. While I agree with that to some extent, this one just goes too far. While boy member dances have like key points that are """"sexy"""" and the rest is them showing off their talents, this is just girls shaking their hips and showing off their boobs. I really like girl groups, just not this one /:""",1
',Punctuation,"1212,The next time someone says skinny girls don't have sex appeal I'm linking them to this video <3",2
',Punctuation,"1237,""She has pretty face. Sometimes she remind me Girl's Day Minah. ",1
',Punctuation,"1299,""k-pop nowadays doesn't need to have good songs, or good choreography to be popular..they just need some good body, good looking, n the courage to put on somekind of """"underwear"""" n dance erotically on stage..hmm..sounds easy but..how cheap..""",1
',Punctuation,"1310,""Porn is outlawed in south korea, so the more sexual the girls are, the more popular they get, it's pretty simple""",1
',Punctuation,"1313,what's the music",1
',Punctuation,"1335,""Korean singers most of them use the body to earn money why they look like the same appearance? Because of their plastic surgery face & make up. If they don't make up or do plastic surgery, it is terrible. Their dancing no different with night club girl""",1
',Punctuation,"1339,What's her name？",1
',Punctuation,"1390,😏😍💓j'LOVES B.B+++++SEXY LOVES GOODS BODY LIVE B.B 💓💓💓💓💓💓💓💓💓💓💓💓💓",1
',Punctuation,"14,""To me, it's quite impressive how she can dance so sexily and not stop looking cute (here, at least)",1
',Punctuation,"1411,She like min ah girl's day",1
',Punctuation,"1470,""People giving her hate. You all know if it was your favs doing it, you wouldn't mind.""",1
',Punctuation,"18,""Ironic that Bambino became notorious & then the greatest because of Hadam's cover of """"New Thang"""" but this version by Eunsol has way more views than her. Eunsol was the equal of every idol.""",1
',Punctuation,"183,""Thanks ,I'm gay now""",1
',Punctuation,"190,""I'm a girl,I were straight....now I don't know...""",2
',Punctuation,"212,Looks like Minah (girl's day)",1
',Punctuation,"222,""She is so pretty, i'm confused""",1
',Punctuation,"283,uhmm I think i'm on the wrong side of kpop",1
',Punctuation,"296,""She looks really minah( girls day ) too much first i thought it's was her.",1
',Punctuation,"324,She's so Fine",1
',Punctuation,"325,She reminds me of Girl's day' Minah :3",2
',Punctuation,"347,What's the song name?",1
',Punctuation,"362,............... i'm gay.",1
',Punctuation,"367,it's like stripping but more dignified",1
',Punctuation,"4,""Cute Sweet and Sexy, my entire life crush. For me the most dominant girl of this industry. So sad cause she's no more in the stages. But in the same time happy to know her since January 2016. Grettings cool people from a Mexican fan who love and admire to our goodness EUNSOL. Saludos Latinos que vemos estos videos buena vibra y pásenla chido.""",1
',Punctuation,"422,What's the name of that remix pls",1
',Punctuation,"465,What's the song?",1
',Punctuation,"494,she's so pretty!! espiecally on the thumbnail",1
',Punctuation,"50,DAMN! I feel something burning and it's not fever O.o",1
',Punctuation,"515,What's the song?",1
',Punctuation,"52,She's such a good dancer!",1
',Punctuation,"568,What's this song 😅",1
',Punctuation,"593,악플달리는 이유 의상 부터가 이상함 춤은 잘 모르겠음.. '쨌든 힘내세요",1
',Punctuation,"611,what's her name? she looks like minh of girl day...",1
',Punctuation,"66,You know what's even more creepy? This was performed at a high school.....",1
',Punctuation,"672,Don't get me wrong I have nothing against these girls but if they would make an effort to do real dances and not just half naked or with fan service I think they might be also good. Maybe even a lot more people would actually consider them talented because they do have some but just saying ☕",1
',Punctuation,"695,Who is this girl? She's absolutely gorgeous!",1
',Punctuation,"734,if there's a bunch of hands and heads in the way do'n bother posting",2
',Punctuation,"834,What's her name?",1
',Punctuation,"843,She has no energy and facial expression when she's dancing and it's only her clothes that attract people. ",2
',Punctuation,"85,""i'm straight, but i'm not straight for korean girls""",2
',Punctuation,"883,""Man, she's sexy.. She a good singer? Also, I'd like to know if her chest is real. Just curious.""",2
',Punctuation,"89,I don't get it...they're just moving around sexily and shaking their butts? Strippers can do it better and they take off more clothing.",2
',Punctuation,"907,what's her name! Anyone?",1
',Punctuation,Coup D'etat,1
',Punctuation,"Cute Sweet and Sexy, my entire life crush. For me the most dominant girl of this industry. So sad cause she's no more in the stages. But in the same time happy to know her since January 2016. Grettings cool people from a Mexican fan who love and admire to our goodness EUNSOL. Saludos Latinos que vemos estos videos buena vibra y pásenla chido.",1
',Punctuation,DAMN! I feel something burning and it's not fever O.o,1
',Punctuation,Don't get me wrong I have nothing against these girls but if they would make an effort to do real dances and not just half naked or with fan service I think they might be also good. Maybe even a lot more people would actually consider them talented because they do have some but just saying ☕,1
',Punctuation,Ely D'Shawn,1
',Punctuation,"Hmm... Honestly, I've just seen her.     ",1
',Punctuation,I don't get it...they're just moving around sexily and shaking their butts? Strippers can do it better and they take off more clothing.,2
',Punctuation,"I'm a girl,I were straight....now I don't know...",2
',Punctuation,If they can't do anything else other than objectifying their body they won't be able to have loyal fans,2
',Punctuation,"Ironic that Bambino became notorious & then the greatest because of Hadam's cover of """"New Thang"""" but this version by Eunsol has way more views than her. Eunsol was the equal of every idol.",1
',Punctuation,"Korean singers most of them use the body to earn money why they look like the same appearance? Because of their plastic surgery face & make up. If they don't make up or do plastic surgery, it is terrible. Their dancing no different with night club girl",1
',Punctuation,Looks like Minah (girl's day),1
',Punctuation,"Man, she's sexy.. She a good singer? Also, I'd like to know if her chest is real. Just curious.",2
',Punctuation,"People giving her hate. You all know if it was your favs doing it, you wouldn't mind.",1
',Punctuation,"People say it's a double standard with girls dancing sexually and guys. While I agree with that to some extent, this one just goes too far. While boy member dances have like key points that are """"sexy"""" and the rest is them showing off their talents, this is just girls shaking their hips and showing off their boobs. I really like girl groups, just not this one /:",1
',Punctuation,"Porn is outlawed in south korea, so the more sexual the girls are, the more popular they get, it's pretty simple",1
',Punctuation,She has a really nice body so sexy. I don't know if those was surgery or not but it's look just perfect.,2
',Punctuation,"She has a really nice body so sexy. I don't know if those was surgery or not but it's look just perfect.""",2
',Punctuation,She has no energy and facial expression when she's dancing and it's only her clothes that attract people. ,2
',Punctuation,She has pretty face. Sometimes she remind me Girl's Day Minah. ,1
',Punctuation,"She is so pretty, i'm confused",1
',Punctuation,She like min ah girl's day,1
',Punctuation,She looks really minah( girls day ) too much first i thought it's was her.,1
',Punctuation,She reminds me of Girl's day' Minah :3,2
',Punctuation,She's so Fine,1
',Punctuation,She's such a good dancer!,1
',Punctuation,Thank god TWICE doesn't have to resort to this.,1
',Punctuation,"Thanks ,I'm gay now",1
',Punctuation,The next time someone says skinny girls don't have sex appeal I'm linking them to this video <3,2
',Punctuation,"To me, it's quite impressive how she can dance so sexily and not stop looking cute (here, at least)",1
',Punctuation,Well... I've thought that she seems to be a girl who is glamorus. ㅋㅋ,1
',Punctuation,"Well... I've thought that she seems to be a girl who is glamorus. ㅋㅋ""",1
',Punctuation,What's her name?,1
',Punctuation,What's her name？,1
',Punctuation,What's the name of that remix pls,1
',Punctuation,What's the song name?,1
',Punctuation,What's the song?,2
',Punctuation,What's this song 😅,1
',Punctuation,Who is this girl? She's absolutely gorgeous!,1
',Punctuation,You know what's even more creepy? This was performed at a high school.....,1
',Punctuation,[직캠/Fancam] 150916 밤비노(BAMBINO) (은솔) 댄스공연 댄싱게놈-I'm So Sexy @ 충북대,1
',Punctuation,"i'm straight, but i'm not straight for korean girls",2
',Punctuation,if there's a bunch of hands and heads in the way do'n bother posting,2
',Punctuation,it's like stripping but more dignified,1
',Punctuation,"k-pop nowadays doesn't need to have good songs, or good choreography to be popular..they just need some good body, good looking, n the courage to put on somekind of """"underwear"""" n dance erotically on stage..hmm..sounds easy but..how cheap..",1
',Punctuation,l'ange gabriel,1
',Punctuation,she's so pretty!! espiecally on the thumbnail,1
',Punctuation,uhmm I think i'm on the wrong side of kpop,1
',Punctuation,what's her name! Anyone?,1
',Punctuation,what's her name? she looks like minh of girl day...,1
',Punctuation,what's the music,1
',Punctuation,악플달리는 이유 의상 부터가 이상함 춤은 잘 모르겠음.. '쨌든 힘내세요,1
',Punctuation,😏😍💓j'LOVES B.B+++++SEXY LOVES GOODS BODY LIVE B.B 💓💓💓💓💓💓💓💓💓💓💓💓💓,1
'-',Punctuation,"1051,Rebola gostosim '-'",1
'-',Punctuation,Rebola gostosim '-',1
(,Punctuation,(보창)오 오 간다 (샷건)쾅쾅쾅,2
(,Punctuation,"(보창)오 오 간다 (샷건)쾅쾅쾅""",2
(,Punctuation,1 year ago (edited),15
(,Punctuation,10 months ago (edited),1
(,Punctuation,11 months ago (edited),1
(,Punctuation,"1131,여자로서 바라봐도 진짜 이쁜데...그래도 다음엔 조금은 짧은 치마라도 같이 입으시거나 위에 간단한거 좀 더 겹쳐 입으시면 진짜 이쁠 듯 합니다...!!(그럼 이만(스륵",1
(,Punctuation,"1208,めっちゃかわいい(≧∀≦)",1
(,Punctuation,"14,""To me, it's quite impressive how she can dance so sexily and not stop looking cute (here, at least)",1
(,Punctuation,150522 밤비노(BAMBINO) 은솔 - Uptown Funk @상명대 축제 직캠/Fancam by -wA-,1
(,Punctuation,151016 밤비노(BAMBINO) 은솔 - 댄스 공연 (New Thang) @경복대 축제 직캠/Fancam by -wA-,2
(,Punctuation,151016 밤비노(BAMBINO) 은솔 - 오빠오빠 @경복대 축제 직캠/Fancam by -wA-,1
(,Punctuation,151214 밤비노(BAMBINO) 은솔 - 댄스 공연 (Talk Dirty) @원주 군악연주회 직캠/Fancam by -wA-,2
(,Punctuation,2 years ago (edited),19
(,Punctuation,"212,Looks like Minah (girl's day)",1
(,Punctuation,"296,""She looks really minah( girls day ) too much first i thought it's was her.",1
(,Punctuation,3 years ago (edited),7
(,Punctuation,4 months ago (edited),1
(,Punctuation,"412,와 (침 질질)",1
(,Punctuation,"94,I thought she was minah at first lol (girls day )",1
(,Punctuation,BAD BUNNY - YO VISTO ASÍ | EL ÚLTIMO TOUR DEL MUNDO (Video Oficial),1
(,Punctuation,I thought she was minah at first lol (girls day ),1
(,Punctuation,Lil Wayne - BB King Freestyle feat. Drake | No Ceilings 3 (Official Audio),1
(,Punctuation,Looks like Minah (girl's day),1
(,Punctuation,Quando Rondo - Have You Ever (Official Audio),1
(,Punctuation,Rylo Rodriguez – Walk ft. Lil Baby & 42 Dugg (Official Music Video),1
(,Punctuation,She looks really minah( girls day ) too much first i thought it's was her.,1
(,Punctuation,"To me, it's quite impressive how she can dance so sexily and not stop looking cute (here, at least)",1
(,Punctuation,[직캠/Fancam] 150403 밤비노(BAMBINO) (은솔) 댄스공연 레인보우블랙-차차 @ 전북대,2
(,Punctuation,[직캠/Fancam] 150513 밤비노(BAMBINO) (은솔) 댄스공연 박진영-어머님이 누구니 @ 전북대,2
(,Punctuation,[직캠/Fancam] 150520 밤비노(BAMBINO) (은솔) 댄스공연 Intro @ 건양대,4
(,Punctuation,[직캠/Fancam] 150520 밤비노(BAMBINO) (은솔) 댄스공연 씨스타-I Swear @ 건양대,2
(,Punctuation,[직캠/Fancam] 150529 밤비노(BAMBINO) (은솔) 댄스공연 New Thang @ 강릉영동대,2
(,Punctuation,[직캠/Fancam] 150916 밤비노(BAMBINO) (은솔) 댄스공연 댄싱게놈-I'm So Sexy @ 충북대,2
(,Punctuation,[직캠/Fancam] 150922 밤비노(BAMBINO) (은솔) 댄스공연 New Thang @ 한양대 에리카,2
(,Punctuation,[직캠/Fancam] 151022 밤비노(BAMBINO) (은솔) 댄스공연 New Thang @ 전주비전대,2
(,Punctuation,[직캠/Fancam] 151214 밤비노(BAMBINO) (은솔) 댄스공연 Talk Dirty @ 원주 군악연주회,2
(,Punctuation,[직캠/Fancam] 160305 밤비노(BAMBINO) (은솔) Take Ü There (feat. Kiesza) [TJR Remix] @ 강원대,3
(,Punctuation,[직캠/Fancam] 160315 밤비노(BAMBINO) (은솔) New Thang @ 두원공대,2
(,Punctuation,めっちゃかわいい(≧∀≦),1
(,Punctuation,남자에게 성적 대상화 되는 건 피할 수 없겠지만 (인기를 위해서 어쩔 수 없는 선택일 수 있지만...) 성희롱 수준 진짜 심각하다ㅠㅠㅠㅠㅠㅠㅠ 자제했으면 ...; 그리고 생각할거면 속으로만 생각하지 뭘 댓글에 다 싸질러 .. ㅠㅠ 욕망이 들어도 그걸 그따위 저급한 말로 표현하다니.. ㅠ,1
(,Punctuation,"남자에게 성적 대상화 되는 건 피할 수 없겠지만 (인기를 위해서 어쩔 수 없는 선택일 수 있지만...) 성희롱 수준 진짜 심각하다ㅠㅠㅠㅠㅠㅠㅠ 자제했으면 ...; 그리고 생각할거면 속으로만 생각하지 뭘 댓글에 다 싸질러 .. ㅠㅠ 욕망이 들어도 그걸 그따위 저급한 말로 표현하다니.. ㅠ""",1
(,Punctuation,밤비노(Bambino)은솔[4K직캠]NEW Thang@Rock Music,1
(,Punctuation,밤비노(Bambino)은솔[직캠]NEW Thang@Rock Music,1
(,Punctuation,여자로서 바라봐도 진짜 이쁜데...그래도 다음엔 조금은 짧은 치마라도 같이 입으시거나 위에 간단한거 좀 더 겹쳐 입으시면 진짜 이쁠 듯 합니다...!!(그럼 이만(스륵,1
(,Punctuation,와 (침 질질),1
((,Punctuation,"209,성적발언 하는사람은 생각이있는건가..? 진짜 인터넷 도입제 들어가서 지얼굴로 하고 실명으로 해야 욕을안할려나((",1
((,Punctuation,난뭐했니((뱃살출렁,1
((,Punctuation,"난뭐했니((뱃살출렁""",1
((,Punctuation,성적발언 하는사람은 생각이있는건가..? 진짜 인터넷 도입제 들어가서 지얼굴로 하고 실명으로 해야 욕을안할려나((,1
),Punctuation,(보창)오 오 간다 (샷건)쾅쾅쾅,2
),Punctuation,"(보창)오 오 간다 (샷건)쾅쾅쾅""",2
),Punctuation,1 year ago (edited),15
),Punctuation,1) Press CTRL + U,1
),Punctuation,10 months ago (edited),1
),Punctuation,11 months ago (edited),1
),Punctuation,"1208,めっちゃかわいい(≧∀≦)",1
),Punctuation,"14,""To me, it's quite impressive how she can dance so sexily and not stop looking cute (here, at least)",1
),Punctuation,"1412,這女生長的好漂亮~(長的好像girls day敏雅)她有紅嗎?",1
),Punctuation,150522 밤비노(BAMBINO) 은솔 - Uptown Funk @상명대 축제 직캠/Fancam by -wA-,1
),Punctuation,151016 밤비노(BAMBINO) 은솔 - 댄스 공연 (New Thang) @경복대 축제 직캠/Fancam by -wA-,2
),Punctuation,151016 밤비노(BAMBINO) 은솔 - 오빠오빠 @경복대 축제 직캠/Fancam by -wA-,1
),Punctuation,151214 밤비노(BAMBINO) 은솔 - 댄스 공연 (Talk Dirty) @원주 군악연주회 직캠/Fancam by -wA-,2
),Punctuation,2 years ago (edited),19
),Punctuation,2) Press CTRL + F,2
),Punctuation,"212,Looks like Minah (girl's day)",1
),Punctuation,"296,""She looks really minah( girls day ) too much first i thought it's was her.",1
),Punctuation,3 years ago (edited),7
),Punctuation,3) Type: thumbnailurl,2
),Punctuation,"340,쌋다......(잉?먼소리야)",1
),Punctuation,4 months ago (edited),1
),Punctuation,4) Thanks me later,1
),Punctuation,"4) Thanks me later""",1
),Punctuation,"412,와 (침 질질)",1
),Punctuation,"509,보창이 생각나는건 기분탓?(보빠야)",1
),Punctuation,"712,""1) Press CTRL + U",1
),Punctuation,"94,I thought she was minah at first lol (girls day )",1
