형태소,품사,분류,카운트
',Punctuation,There was no reason to take his shirt off ... But I'm glad he did,1
',Punctuation,When he thinks he's Shakira at @0:55 😂,1
',Punctuation,don't know,1
',Punctuation,he really be built like he's sculpted by the highest gods,1
',Punctuation,i can't with the bouncer/bodyguard looking at him like judging him hahaha,1
',Punctuation,"i was a fan of khiphop, but now i realize how everyone is trying to prove something and how they're actually dumb.....",1
',Punctuation,i'll never live everytime i see fancams of mommae 🤧,1
',Punctuation,i'm pregnat,1
',Punctuation,"oof it's so sad how everyone was just focusing to film it instead of enjoying the night and the song, the crowd was a little dead but idk just my opinion",1
',Punctuation,엄한 놈한테 뺨맞고 찍소리 못하고 어디가서 '힙합' 이라고는 하지말자,2
',Punctuation,철구의 '빼앵얚ㅋ얚' 스텝이네,2
',Punctuation,"철구의 '빼앵얚ㅋ얚' 스텝이네""",2
',Punctuation,"크 여자들의 성희롱이 넘치는구만... 반대로 남자들이 여자몸 어쩌고 했으면 '성희롱', '성 상품화', '성감수성 부족' 이랬겠지 ㅎㅎ?",4
"',",Punctuation,"1487,""크 여자들의 성희롱이 넘치는구만... 반대로 남자들이 여자몸 어쩌고 했으면 '성희롱', '성 상품화', '성감수성 부족' 이랬겠지 ㅎㅎ?""",2
"',",Punctuation,"크 여자들의 성희롱이 넘치는구만... 반대로 남자들이 여자몸 어쩌고 했으면 '성희롱', '성 상품화', '성감수성 부족' 이랬겠지 ㅎㅎ?",2
(,Punctuation,(Editted),1
(,Punctuation,"(Editted)""",1
(,Punctuation,(남자임) 재범 오빠 찌찌파티 !!♥,1
(,Punctuation,(박재범) where ma sexy ladies at?,1
(,Punctuation,(한 여성) 여기~! 여기~!!,2
(,Punctuation,1 month ago (edited),2
(,Punctuation,1 week ago (edited),1
(,Punctuation,1 year ago (edited),15
(,Punctuation,10 months ago (edited),5
(,Punctuation,"1019,""Awwwwww!! He is so (I dont know how to say it ) ehh sexy?😄",1
(,Punctuation,"1046,1:15 is what you need🔥😍👅👀💦😣(ON REPLAY)",1
(,Punctuation,11 months ago (edited),2
(,Punctuation,"139,이건 썸네일을 기가막히게 뽑음 저 허리 각도봐 적당하게 살크업된 복근과 치명적이게 섹시하... (털썩)",1
(,Punctuation,"155,우리오파(于里烏播) 개기여어(皆旣蠡魚)하고풍거(河鼓風去) 삭다해라(削多海蘿)신의미모(神義美貌) 세상간지(世上間地)용안에서(用安恚西) 비치난다(費治難多)좌로인정(左虜人正) 우로인정(右虜人正)압구루기(狎鷗漏器) 대굴대굴(大窟大窟)",12
(,Punctuation,160213 박재범 Jay Park - 뻔하잖아(U KNOW) Break Dance Mommae Remix (AOMG Concert),2
(,Punctuation,170112 박재범 Jay park - 몸매 Mommae (옥타곤 공연 Club Octagon Live),1
(,Punctuation,170708 박재범 Jay Park - 몸매 Mommae (NBA 버저비트 페스티벌 2017 랩비트쇼),1
(,Punctuation,191006 박재범 Jay Park - 몸매 Mommae (따뜻한 난지한강공원 오프루트페스트 Offroutefest),2
(,Punctuation,1:15 is what you need🔥😍👅👀💦😣(ON REPLAY),1
(,Punctuation,2 months ago (edited),3
(,Punctuation,2 years ago (edited),18
(,Punctuation,3 months ago (edited),6
(,Punctuation,3 weeks ago (edited),2
(,Punctuation,3 years ago (edited),8
(,Punctuation,4 months ago (edited),2
(,Punctuation,"416,재범오빠 찌찌파티♡♡(덜렁)",1
(,Punctuation,5 months ago (edited),2
(,Punctuation,7 months ago (edited),3
(,Punctuation,"897,왜 (몇몇)남자들이 섹시한 직캠을 보는지 이해가 된다...",1
(,Punctuation,9 months ago (edited),1
(,Punctuation,Awwwwww!! He is so (I dont know how to say it ) ehh sexy?😄,1
(,Punctuation,Billie Eilish - Therefore I Am (Official Music Video),1
(,Punctuation,Han Ye-seul and Jay Park's 100% real talk / BROKEN GPS (ENG SUB),1
(,Punctuation,"Loco, Hwasa (MAMAMOO) - Don't (Above Live) (ENG / CHN)",3
(,Punctuation,Mix - 170112 박재범 Jay park - 몸매 Mommae (옥타곤 공연 Club Octagon Live),1
(,Punctuation,몸매(mommae) cover by 이하이 Lee hi,1
(,Punctuation,"박재범 VS 스윙스 쇼미더머니 프로듀서의 영어는 어느수준?! (ENGSUB | JayPark,Swings | 영어공부)",1
(,Punctuation,박재범(Jay Park) - 몸매 @20190516 단국대축제(죽전캠퍼스),2
(,Punctuation,왜 (몇몇)남자들이 섹시한 직캠을 보는지 이해가 된다...,1
(,Punctuation,우리오파(于里烏播) 개기여어(皆旣蠡魚)하고풍거(河鼓風去) 삭다해라(削多海蘿)신의미모(神義美貌) 세상간지(世上間地)용안에서(用安恚西) 비치난다(費治難多)좌로인정(左虜人正) 우로인정(右虜人正)압구루기(狎鷗漏器) 대굴대굴(大窟大窟),12
(,Punctuation,이건 썸네일을 기가막히게 뽑음 저 허리 각도봐 적당하게 살크업된 복근과 치명적이게 섹시하... (털썩),1
(,Punctuation,재범오빠 찌찌파티♡♡(덜렁),1
(((,Punctuation,진짜....팬 사망(((💕💕💕,2
),Punctuation,(Editted),1
),Punctuation,(남자임) 재범 오빠 찌찌파티 !!♥,1
),Punctuation,(박재범) where ma sexy ladies at?,1
),Punctuation,(한 여성) 여기~! 여기~!!,2
),Punctuation,1 month ago (edited),2
),Punctuation,1 week ago (edited),1
),Punctuation,1 year ago (edited),15
),Punctuation,10 months ago (edited),5
),Punctuation,"1019,""Awwwwww!! He is so (I dont know how to say it ) ehh sexy?😄",1
),Punctuation,"1046,1:15 is what you need🔥😍👅👀💦😣(ON REPLAY)",1
),Punctuation,11 months ago (edited),2
),Punctuation,"1138,""(박재범) where ma sexy ladies at?",1
),Punctuation,"139,이건 썸네일을 기가막히게 뽑음 저 허리 각도봐 적당하게 살크업된 복근과 치명적이게 섹시하... (털썩)",1
),Punctuation,"155,우리오파(于里烏播) 개기여어(皆旣蠡魚)하고풍거(河鼓風去) 삭다해라(削多海蘿)신의미모(神義美貌) 세상간지(世上間地)용안에서(用安恚西) 비치난다(費治難多)좌로인정(左虜人正) 우로인정(右虜人正)압구루기(狎鷗漏器) 대굴대굴(大窟大窟)",12
),Punctuation,160213 박재범 Jay Park - 뻔하잖아(U KNOW) Break Dance Mommae Remix (AOMG Concert),2
),Punctuation,170112 박재범 Jay park - 몸매 Mommae (옥타곤 공연 Club Octagon Live),1
),Punctuation,170708 박재범 Jay Park - 몸매 Mommae (NBA 버저비트 페스티벌 2017 랩비트쇼),1
),Punctuation,191006 박재범 Jay Park - 몸매 Mommae (따뜻한 난지한강공원 오프루트페스트 Offroutefest),2
),Punctuation,1:15 is what you need🔥😍👅👀💦😣(ON REPLAY),1
),Punctuation,2 months ago (edited),3
),Punctuation,2 years ago (edited),18
),Punctuation,3 months ago (edited),6
),Punctuation,3 weeks ago (edited),2
),Punctuation,3 years ago (edited),8
),Punctuation,4 months ago (edited),2
),Punctuation,"416,재범오빠 찌찌파티♡♡(덜렁)",1
),Punctuation,5 months ago (edited),2
),Punctuation,"557,(남자임) 재범 오빠 찌찌파티 !!♥",1
),Punctuation,7 months ago (edited),3
),Punctuation,"897,왜 (몇몇)남자들이 섹시한 직캠을 보는지 이해가 된다...",1
),Punctuation,9 months ago (edited),1
),Punctuation,Awwwwww!! He is so (I dont know how to say it ) ehh sexy?😄,1
),Punctuation,Billie Eilish - Therefore I Am (Official Music Video),1
),Punctuation,Han Ye-seul and Jay Park's 100% real talk / BROKEN GPS (ENG SUB),1
),Punctuation,"Loco, Hwasa (MAMAMOO) - Don't (Above Live) (ENG / CHN)",3
),Punctuation,Mix - 170112 박재범 Jay park - 몸매 Mommae (옥타곤 공연 Club Octagon Live),1
),Punctuation,몸매(mommae) cover by 이하이 Lee hi,1
),Punctuation,"박재범 VS 스윙스 쇼미더머니 프로듀서의 영어는 어느수준?! (ENGSUB | JayPark,Swings | 영어공부)",1
),Punctuation,박재범(Jay Park) - 몸매 @20190516 단국대축제(죽전캠퍼스),2
),Punctuation,왜 (몇몇)남자들이 섹시한 직캠을 보는지 이해가 된다...,1
),Punctuation,우리오파(于里烏播) 개기여어(皆旣蠡魚)하고풍거(河鼓風去) 삭다해라(削多海蘿)신의미모(神義美貌) 세상간지(世上間地)용안에서(用安恚西) 비치난다(費治難多)좌로인정(左虜人正) 우로인정(右虜人正)압구루기(狎鷗漏器) 대굴대굴(大窟大窟),12
),Punctuation,이건 썸네일을 기가막히게 뽑음 저 허리 각도봐 적당하게 살크업된 복근과 치명적이게 섹시하... (털썩),1
),Punctuation,재범오빠 찌찌파티♡♡(덜렁),1
")""",Punctuation,"(Editted)""",1
*,Punctuation,* A,1
*,Punctuation,*Diga n as camisetas!*😂,1
*,Punctuation,"*Diga n as camisetas!*😂""",1
*,Punctuation,*EaT jIn AnD OpEn YoUr EyEs* *eyes*,4
+,Punctuation,+ 이 댓 좋아요랑 댓글좀 부탁해요 알림울릴때마다 와서 보게.......,1
+,Punctuation,"+ 이 댓 좋아요랑 댓글좀 부탁해요 알림울릴때마다 와서 보게.......""",1
+,Punctuation,"172,""KOREA: 21+",1
+,Punctuation,50+,1
+,Punctuation,"723,긴머리+상의탈의+살오른 박재범= 0->---<",2
+,Punctuation,"869,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....",2
+,Punctuation,AMÉRICA: 16+,2
+,Punctuation,KOREA: 21+,1
+,Punctuation,긴머리+상의탈의+살오른 박재범= 0->---<,2
+,Punctuation,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....,2
",",Foreign,"1,""#jaypark #mommae #박재범 #몸매 #aomg #rocnation",1
",",Foreign,"129,""https://youtu.be/MP66bIp5FUg",1
",",Punctuation,"10,문신한거 원래 진짜 싫어하는데 박재범은 걍 태어날 때부터 문신 있는 거 같음 ;; 개좋아 미친",1
",",Punctuation,"1000,Lầy cm",1
",",Punctuation,"1001,어제 헬스장 코로나타령하고 안간거 존나 후회된다... 오늘 당장 간다.... 개멋있다..박재범.....",1
",",Punctuation,"1003,SONHO IR NO SHOW DO JAY PARK",1
",",Punctuation,"1004,OLHA SÓ PARK JAEBUM TU PARA D COLOCAR ESSA LIGUA PRA FORA E FICAR PASSANDO A MAO NO ABS Q EU SOU CARDIACA CECETEEJSHSDVS",1
",",Punctuation,"1005,que delícia digo cruzes",1
",",Punctuation,"1006,Can this guy keep a shirt on 😂😂😂😂",1
",",Punctuation,"1007,He creamy and delicious",1
",",Punctuation,"1008,Linda com camisa e sem camisa e melhor",1
",",Punctuation,"1009,damn he so fine 💓💓🔥",1
",",Punctuation,"101,Bless my soul",1
",",Punctuation,"1010,Hello~~ 😏",1
",",Punctuation,"1011,I love everything about him.",1
",",Punctuation,"1012,SEXY OMG",1
",",Punctuation,"1013,Como mojarase en 3 segundos v:",1
",",Punctuation,"1015,Him yelling GODDAMN is gonna haunt me forever",1
",",Punctuation,"1016,Excuse me :')",1
",",Punctuation,"1017,""He’s so hot, me encantaaa!! ❤️😍 saludos desde Puerto Rico 🇵🇷""",1
",",Punctuation,"1018,Omg 😲",1
",",Punctuation,"102,i love him",1
",",Punctuation,"1020,ME ENGRAVIDA",1
",",Punctuation,"1021,When he move that butt I die 💔",1
",",Punctuation,"1022,DEUS GREGO",1
",",Punctuation,"1023,Minha mãe nunca deixaria eu ir em um show dele :')",1
",",Punctuation,"1025,I think Jay is super hot but something in me feels like he's really narcissistic",1
",",Punctuation,"1026,i still see your shadows in my room",1
",",Punctuation,"1027,hay... mis ovarios!😈😈",1
",",Punctuation,"1028,Meodeoscomeobrasil",1
",",Punctuation,"1029,Jessi X Jay Park? ❤️❤️",1
",",Punctuation,"103,Like this.fc",1
",",Punctuation,"1030,""🇧🇷Goxtoooso, cremoso 🇧🇷""",1
",",Punctuation,"1031,That girl that yelled 멋있다 is a mood loool",1
",",Punctuation,"1032,The tongue stays in the mouth",1
",",Punctuation,"1033,""Ohhh~ , Hot🔥""",1
",",Punctuation,"1034,짐승돌 래퍼 머시쪙 ㅋ",1
",",Punctuation,"1035,AYYYYYYYYYYYYYYYYY",1
",",Punctuation,"1036,보디빌더해도 될듯 ㅎㄷㄷ",1
",",Punctuation,"1037,That twerking tho🔥",1
",",Punctuation,"1038,Lindooh 😍😍",1
",",Punctuation,"1039,Love",1
",",Punctuation,"104,JYP=",1
",",Punctuation,"1040,2:06 eu tô só o cameraman",1
",",Punctuation,"1041,Idk why the thumb nail reminded of this is America lmao",1
",",Punctuation,"1042,I love Jay Park ❤",1
",",Punctuation,"1043,I wanna see him live omg",1
",",Punctuation,"1044,maravilhoso dmaiss",1
",",Punctuation,"1046,1:15 is what you need🔥😍👅👀💦😣(ON REPLAY)",1
",",Punctuation,"1047,We love a thicc king",1
",",Punctuation,"1048,I'M OVER HERE",1
",",Punctuation,"1049,ㅈㅂㅇㅃ ㅉㅉㅍㅌ",1
",",Punctuation,"105,0:08 AHORA EL PANTALÓN!!!!!!",1
",",Punctuation,"1050,Красавчик 😍😍😍",1
",",Punctuation,"1051,Feeling attacked 😍",1
",",Punctuation,"1052,where did my wig go",1
",",Punctuation,"1053,👏👏👏❤",1
",",Punctuation,"1054,I'm glad he left 2pm",1
",",Punctuation,"1056,몸매 개쩌노ㅠㅋㅋㅋㅋㅋ",1
",",Punctuation,"1057,꼭지파티",1
",",Punctuation,"1059,""His face says baby im yours, his body says your mine, his voice says ima take you right here right now""",2
",",Punctuation,"106,진짜 존나 안 늙는다... 피부 존나 조타.... 부럽다......",1
",",Punctuation,"1060,HE HAS NO CHILL OMG",1
",",Punctuation,"1061,😏😏😏😏😏😏😏",1
",",Punctuation,"1062,❤❤",1
",",Punctuation,"1063,존나 섹시함",1
",",Punctuation,"1064,1:15 - 1:23 😍😍😍😭😭😭💖💖💖",1
",",Punctuation,"1065,Jay mi amorrr",1
",",Punctuation,"1066,이때 몸이랑 비교하면 살 너무빠졌어ㅠㅠ사랑해 바재범~",1
",",Punctuation,"1067,meu senhor amado eu não consegui prestar atenção na musica;-;",1
",",Punctuation,"1068,찌찌파티 찌찌파티!!",1
",",Punctuation,"1069,damn jay is thicc",1
",",Punctuation,"107,저때 진짜 리즈......",1
",",Punctuation,"1070,몸죽이네",1
",",Punctuation,"1071,유튜브 나온 사진보고왔다 좋아요눌러",1
",",Punctuation,"1072,Papasitooo😏",1
",",Punctuation,"1073,😁😁😁",1
",",Punctuation,"1074,Daddyyyyyyy",1
",",Punctuation,"1075,임팩트는 하니 위아래 직캠급 ㄷㄷㄷ",1
",",Punctuation,"1076,I’m-",1
",",Punctuation,"1077,오졌다..",1
",",Punctuation,"1078,1:15 와......",1
",",Punctuation,"1079,He thicc",1
",",Punctuation,"108,몸매 공연 특: 박재범이 항상 윗옷 벗고 있음",1
",",Punctuation,"1080,진짜 너무 간지 쩐다ㅠㅠㅜㅜ",1
",",Punctuation,"1081,He gain some. Weight",1
",",Punctuation,"1082,we love a buff king",1
",",Punctuation,"1083,2:07 와 혀 길다 예쁘다",1
",",Punctuation,"1084,와.. 박재범 이제 보니까 활배은 장난 아니네 ㄷㄷ 몇년 운동한거여..ㅠㅠ",1
",",Punctuation,"1085,ang yummy huhu",1
",",Punctuation,"1086,🤤🤤🤤🤤🤤🤤",1
",",Punctuation,"1087,크아♡",1
",",Punctuation,"1088,JAY PARK PQP ASSIM VOCÊ ME MATA K7",1
",",Punctuation,"1089,😲😲😲",1
",",Punctuation,"109,이 머리 진짜 왤케 잘어울려...ㅠㅠㅠㅠ",1
",",Punctuation,"1090,😍😍",1
",",Punctuation,"1091,존나좋네",1
",",Punctuation,"1092,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",1
",",Punctuation,"1093,간지...ㄷㄷ",1
",",Punctuation,"1094,""씹선비로써는 가사,옷벗기 놀랍다.. 근데 저것도 박재범이닉간 소화가능한거겠찌""",1
",",Punctuation,"1095,내 완벽한 남자 공원 동북",1
",",Punctuation,"1096,존나 섹시해",1
",",Punctuation,"1097,뱃살 이 이제 생기네 ㅋㅋㅋ",1
",",Punctuation,"1098,남자 중에 젤 섹시~",1
",",Punctuation,"1099,im dead....항....",1
",",Punctuation,"11,1:40  제이팍이 유소 섹시 하는데 왜 경호원 행님 표정이 두근두근하는 표정이냐",1
",",Punctuation,"110,Lindo😊🇧🇷",1
",",Punctuation,"1100,사랑해여ㅠ",1
",",Punctuation,"1101,Hot shit",1
",",Punctuation,"1102,빤스 올려 입은거봐 ㅋㅋㅋ",1
",",Punctuation,"1103,해ㄴ새내 ㅓ며 ㅔㅁㄱㅏ ㅡㅁㄱㅁ퍄ㅣㅗㅁ",1
",",Punctuation,"1104,저거 옷 무슨 재질 종류인가요 이쁘네",1
",",Punctuation,"1105,찌찌파티",1
",",Punctuation,"1106,존나좋다",1
",",Punctuation,"1107,To passando muito mal mdssssssss que isso",1
",",Punctuation,"1108,섹시해",1
",",Punctuation,"1109,1.27 Jaypark  พูดว่า  ควยๆๆๆ กุนึกว่าhiphopไทย",1
",",Punctuation,"1110,I died",1
",",Punctuation,"1111,Jay is thiccc...with 3 c's...",1
",",Punctuation,"1112,Dame POPPA",1
",",Punctuation,"1113,Jay park beautiful",1
",",Punctuation,"1114,ตายๆๆๆๆช็อตนี้กูตายวะ😂😂",1
",",Punctuation,"1115,재버마 다시 살찌자..너무 조아",1
",",Punctuation,"1116,진짜 죄송한데 재범님만 보면 박재범도 안하는 브라를 내가 왜해가 생각나요 .. ㅋㅋㅋㅋㅌ",1
